Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender,Num_Police_Stations_Nearby
81,Delhi,2024-07-07,07:10,Theft,Saket,22.567450302631386,73.74246553285347,10.0,19,1,0,73803,2024-12-10,04:16,Andheri,Lajpat Nagar,32,21.085836831639387,1085.3967775806773,2.0,2.8,Cancelled,15.619561068271501,5,6.219652885489556,97,36,Sunny,5,23.552527820514168,1,8,1,7,Afternoon,Female,4
82,Mumbai,2023-02-22,18:40,Theft,Colaba,26.877809919953723,73.82087218808292,5.0,15,1,1,91577,2024-04-17,12:53,Juhu,Dwarka,53,29.788835975377314,1346.2707662155535,1.2,2.3,Cancelled,33.85116872067812,20,1.9781367561762413,67,44,Sunny,1,40.627469809978635,1,3,1,9,Morning,Male,2
83,Delhi,2024-06-14,15:43,Fraud,Dwarka,20.48960734799611,76.69790789745618,4.0,57,1,1,32062,2023-02-18,18:10,Andheri,Lajpat Nagar,45,13.472866145988291,1141.867888323013,1.2,1.5,Completed,44.96117506463914,0,4.358940198319901,34,46,Rainy,5,10.185725531990565,4,0,0,7,Afternoon,Female,1
84,Mumbai,2024-08-28,02:23,Fraud,Juhu,22.204231219260556,73.7802377350194,4.0,30,1,1,55423,2023-11-18,09:29,Lajpat Nagar,Connaught Place,22,5.165279293514323,811.1739477477972,1.0,2.9,Completed,37.580959713676535,5,1.366463003591313,48,35,Cloudy,2,15.476472608537907,1,9,1,2,Night,Female,3
85,Delhi,2023-11-21,00:47,Fraud,Karol Bagh,20.59181699750172,75.37662042480919,8.0,45,0,1,87716,2023-12-18,00:18,Juhu,Andheri,34,26.297812974931908,202.4129279656922,1.5,3.0,Cancelled,25.628630744590744,0,1.9283436263523963,45,42,Sunny,4,30.921722562240877,3,6,0,6,Evening,Other,3
86,Delhi,2023-01-13,19:56,Harassment,Bandra,27.923536142414935,73.49611386544021,3.0,37,1,1,23384,2024-06-21,16:07,Dwarka,Dwarka,18,15.341583316389908,1144.6258428169062,1.0,1.6,Completed,38.49618347150499,5,2.651816583963029,41,43,Rainy,3,29.22853153114725,3,5,0,9,Evening,Male,4
87,Mumbai,2024-02-08,20:24,Fraud,Andheri,21.44914158749464,76.90190028485442,4.0,12,1,0,22128,2024-09-07,03:59,Dadar,Karol Bagh,60,29.63514474165952,,2.0,1.7,Completed,36.05073386686445,5,3.6697687279515754,23,31,Cloudy,9,15.680674951061146,0,5,0,5,Afternoon,Other,3
88,Delhi,2023-04-18,17:32,Harassment,Bandra,26.891439109457313,72.66300810736614,2.0,19,1,1,22473,2024-05-25,21:12,Juhu,Dadar,77,17.42500009133461,554.1502898796195,1.2,1.1,Cancelled,13.10286192278912,30,4.681669526164576,52,21,Cloudy,5,52.89284579234995,1,5,1,9,Afternoon,Other,1
89,Mumbai,2024-03-14,06:54,Theft,Andheri,29.376282369702178,76.97667983856999,6.0,34,0,1,12366,2024-07-13,01:05,Connaught Place,Dadar,78,2.8253729004976664,496.5876916730288,1.2,1.1,Completed,42.39938188568132,5,7.346363058539538,76,34,Sunny,8,20.634037550460878,0,9,0,5,Night,Male,3
90,Mumbai,2023-05-15,05:29,Theft,Connaught Place,24.805494299757648,75.6163788030456,9.0,7,0,0,37578,2023-03-20,16:27,Saket,Colaba,93,15.768354980922645,570.8740219178296,1.2,2.4,Completed,40.94361367789065,10,0.720231109044227,88,43,Rainy,1,28.503915929587954,0,2,0,3,Night,Female,2
91,Mumbai,2023-02-15,11:46,Theft,Karol Bagh,24.940321114867565,73.12145720896247,4.0,28,1,1,55649,2024-03-04,09:15,Andheri,Lajpat Nagar,56,22.105739621210894,527.8171129310057,1.5,1.6,Completed,30.669583305232134,10,8.783785258167574,47,10,Cloudy,6,23.554489084349942,2,3,0,9,Night,Female,3
92,Mumbai,2023-01-21,07:11,Assault,Bandra,24.071369249075932,75.25221231303671,6.0,55,1,1,25327,2024-10-16,04:15,Dadar,Andheri,95,2.72884078968623,1165.3105892392298,2.0,4.7,Completed,27.785222199800074,10,9.92476463886043,54,15,Cloudy,7,59.75050644130916,4,0,1,1,Night,Female,1
93,Mumbai,2023-02-25,15:59,Assault,Lajpat Nagar,22.58479157733007,73.69499302108404,4.0,28,1,1,77101,2023-06-23,02:52,Saket,Saket,70,13.576564002148004,298.9994142444921,1.5,1.8,Completed,17.970948162244333,10,9.659099413901188,61,10,Foggy,4,24.0656894866495,2,0,0,1,Afternoon,Male,2
94,Mumbai,2023-03-14,22:58,Burglary,Karol Bagh,24.23220534017409,73.94080400838298,2.0,29,1,1,68136,2024-07-01,08:59,Dadar,Colaba,71,6.355685612644136,1276.4767726556702,1.2,1.3,Cancelled,39.2060261363491,0,4.537263389816852,51,34,Sunny,7,19.550809811763514,3,6,1,6,Night,Female,2
95,Mumbai,2024-08-07,06:20,Burglary,Karol Bagh,25.630882854934356,74.10916824958129,6.0,37,1,1,46969,2023-07-04,11:44,Saket,Juhu,33,20.00671098859804,1294.4773588427192,1.5,2.6,Completed,25.11602433531164,20,4.293925026578995,65,22,Cloudy,6,54.8734023613641,2,3,1,2,Afternoon,Other,1
96,Mumbai,2024-01-06,04:18,Burglary,Andheri,29.845907293877254,72.37991548183392,7.0,20,0,1,87745,2024-03-10,12:52,Lajpat Nagar,Dadar,105,28.805683765785155,761.8424430929308,1.2,1.8,Completed,30.27573419239048,20,5.462089853066407,43,45,Cloudy,6,13.655891513928392,4,1,1,9,Afternoon,Female,4
97,Mumbai,2024-01-13,02:57,Assault,Karol Bagh,29.315410152500466,77.9157701064085,4.0,11,1,0,22929,2024-01-15,11:06,Juhu,Karol Bagh,31,19.4883773275482,203.9156853094232,1.5,1.2,Completed,15.953061974026847,5,6.813753659250521,92,8,Rainy,3,55.500861662404255,3,7,1,2,Evening,Female,4
98,Mumbai,2024-08-10,00:13,Assault,Saket,28.48368254122434,72.18920776878734,7.0,50,1,1,20444,2023-05-15,16:50,Saket,Juhu,72,21.456575778804893,884.3404965726813,1.5,4.0,Completed,17.483796536665263,20,3.1371276536691743,67,36,Cloudy,3,36.268564862761245,2,6,1,5,Evening,Female,3
99,Mumbai,2024-12-24,18:29,Burglary,Dadar,28.78043589275344,75.97498123910567,8.0,50,0,1,18756,2023-07-13,03:10,Karol Bagh,Bandra,39,13.103761211917066,1240.3504891088032,1.2,3.2,Completed,44.48204634785,0,6.721901283393601,73,13,Cloudy,2,17.27476330066401,4,9,0,3,Afternoon,Male,0
100,Delhi,2024-03-07,14:15,Burglary,Lajpat Nagar,24.146341016212475,74.22736588654459,3.0,39,0,1,13453,2023-03-07,14:23,Dadar,Andheri,95,17.76794433065366,469.73660287531,2.0,1.2,Completed,27.289998946409778,10,3.4378183223239414,37,7,Foggy,3,18.85966108458678,1,1,0,2,Afternoon,Other,2
101,Delhi,2024-04-02,21:38,Fraud,Andheri,26.231887598952113,75.87606174568019,2.0,42,1,1,58424,2024-02-12,19:05,Juhu,Karol Bagh,87,17.22801587120407,1264.7337650849086,2.0,2.9,Completed,38.5510007441198,10,6.776331653305878,30,31,Foggy,7,44.102592843969205,1,6,0,5,Afternoon,Other,1
102,Mumbai,2023-12-11,14:15,Burglary,Bandra,28.845733952298353,74.1374895185255,5.0,23,1,1,52262,2024-01-03,15:03,Bandra,Dwarka,14,23.268977667502433,1031.5323364362835,1.5,1.2,Completed,39.04055008874017,10,6.700583644050087,41,7,Foggy,2,7.165274409990483,0,6,0,0,Evening,Male,1
103,Mumbai,2023-01-19,05:29,Fraud,Andheri,23.322458414904883,76.04250387755314,2.0,52,0,0,57292,2024-04-22,00:15,Colaba,Saket,30,25.993526116568265,1481.5073390771115,1.2,2.4,Completed,44.35286157071901,20,0.507876369616507,96,31,Foggy,5,44.35005607839241,2,2,0,0,Afternoon,Female,2
104,Mumbai,2024-09-28,16:41,Harassment,Lajpat Nagar,29.579387261800157,76.37541305681016,,46,1,1,36326,2023-02-15,08:15,Andheri,Lajpat Nagar,75,20.560806439926793,1245.831477058565,1.0,2.5,Completed,44.40164054195101,20,8.77687286869452,77,40,Cloudy,4,22.04512876727083,3,8,0,7,Evening,Male,1
105,Mumbai,2023-01-17,03:51,Assault,Karol Bagh,23.573646682761012,76.14331584239787,5.0,20,0,1,99537,2023-11-24,14:17,Colaba,Saket,95,29.43464645387329,342.17567293482784,1.5,4.3,Cancelled,25.99343963669929,30,2.3292136922782474,93,17,Sunny,4,49.45384736720193,0,4,1,7,Night,Female,4
106,Mumbai,2023-03-03,19:53,Burglary,Bandra,25.61190931932537,72.68377188814891,10.0,20,0,0,43025,2023-07-16,06:46,Andheri,Andheri,98,25.192074990685988,,1.0,3.9,Completed,43.261213213136244,30,9.931220292223626,62,12,Cloudy,7,11.872276151060124,2,7,1,8,Evening,Female,4
107,Mumbai,2023-11-28,10:55,Assault,Andheri,26.80785184599609,75.9413594079281,6.0,11,1,1,24788,2023-06-14,04:22,Colaba,Dadar,80,5.490108969673901,200.08727396378194,1.2,4.6,Completed,22.79090468190762,20,5.725380718726806,25,18,Sunny,1,18.703281253822514,3,7,1,2,Morning,Male,2
108,Mumbai,2023-07-04,05:15,Assault,Juhu,29.456512143835322,73.67992529672459,8.0,2,0,0,68939,2023-06-17,12:51,Bandra,Connaught Place,108,16.209311154812795,151.02232187917517,2.0,1.6,Completed,31.267369440333212,10,4.171804228049321,54,30,Sunny,1,29.14575637782526,1,0,0,4,Afternoon,Female,4
109,Mumbai,2023-10-20,14:46,Assault,Bandra,21.690779014574925,72.172808223416,6.0,13,1,1,65373,2024-10-02,21:30,Dwarka,Bandra,65,27.29061020342556,1073.7786492631994,2.0,3.1,Completed,38.75993504879187,20,1.3712836651591769,22,41,Cloudy,7,53.35647831136542,0,4,1,5,Night,Female,2
110,Delhi,2023-10-03,02:00,Harassment,Dadar,27.207440760625065,74.48898403133373,4.0,13,1,1,11046,2024-03-06,09:01,Bandra,Juhu,73,28.430176324473987,1373.7511169223153,1.2,1.1,Completed,41.98252880708637,0,6.969342729624178,62,33,Cloudy,4,20.625252675446703,3,4,1,2,Afternoon,Other,3
111,Mumbai,2024-11-19,23:02,Theft,Colaba,24.728971447584904,74.6012586168228,3.0,41,0,1,16646,2024-05-03,22:21,Dwarka,Connaught Place,60,12.645766276107144,1461.6844991791152,1.5,4.3,Completed,28.334372847883426,30,3.9179686222256676,53,7,Cloudy,1,51.408329114551755,2,2,0,7,Afternoon,Male,0
112,Delhi,2024-05-07,21:43,Burglary,Connaught Place,21.95412854682705,74.80304480011468,2.0,49,1,1,61384,2023-04-19,06:24,Dadar,Lajpat Nagar,81,22.319713722462687,442.17621363185634,2.0,2.5,Completed,24.625081034010492,10,9.64827207082072,22,28,Sunny,2,10.612934156529743,0,4,1,2,Evening,Female,1
113,Mumbai,2024-04-09,13:55,Theft,Dadar,27.542675237760296,76.2289449923443,1.0,15,1,1,69938,2024-05-15,04:20,Bandra,Dwarka,68,13.495273541986592,342.568445696022,1.5,1.3,Completed,35.498131877394194,30,8.644087923328474,64,19,Rainy,4,14.5470619611184,3,0,0,8,Afternoon,Male,1
114,Mumbai,2024-03-22,16:30,Theft,Colaba,25.074445081912312,73.85306285485476,2.0,56,1,1,63229,2024-01-23,02:56,Saket,Juhu,45,5.462472221024093,,2.0,2.3,Completed,25.957464892769174,5,1.6819208813850295,64,41,Foggy,5,13.687641549602475,2,9,0,4,Evening,Other,1
115,Delhi,2024-08-11,12:04,Theft,Dadar,26.270712027146434,73.89168307862353,2.0,54,1,1,68984,2024-05-24,20:42,Karol Bagh,Connaught Place,8,26.76911653782771,341.24710596622907,2.0,2.1,Completed,33.5130500277032,5,4.848027097182378,56,18,Rainy,7,38.71409209633742,3,9,0,9,Morning,Other,1
116,Mumbai,2023-01-15,13:16,Assault,Karol Bagh,22.55191175435691,72.36331353744757,5.0,31,1,0,36287,2024-04-04,04:13,Dwarka,Connaught Place,70,28.094687435944618,479.06528059891696,1.5,4.1,Completed,38.147661776232894,5,4.719035471251385,72,44,Rainy,2,26.376761753918483,0,0,0,6,Afternoon,Female,0
117,Delhi,2023-02-18,22:34,Fraud,Connaught Place,24.294013470103657,76.12092729595378,9.0,58,0,1,91968,2024-12-15,03:04,Dwarka,Dwarka,41,16.133014875442584,1263.9781786137453,1.2,1.5,Completed,39.43945437025487,20,7.233366547838967,24,35,Sunny,4,52.49030365954056,2,9,1,6,Afternoon,Female,1
118,Mumbai,2023-09-09,03:45,Assault,Connaught Place,25.790896760868737,75.4069565483975,1.0,23,0,1,30125,2023-06-24,10:16,Dadar,Juhu,38,2.512608062964025,1225.171141891224,1.5,3.2,Completed,18.900991458887248,30,3.0930048438408324,69,15,Foggy,5,31.721322213739302,4,0,0,4,Evening,Male,2
119,Mumbai,2023-06-03,19:41,Assault,Lajpat Nagar,23.454018956968284,74.09655067616274,4.0,53,1,1,44836,2024-02-19,03:40,Colaba,Juhu,54,24.849015019495273,1347.8562487551367,1.0,4.2,Completed,,0,8.44411191323276,94,30,Foggy,4,51.08785084177155,0,5,1,7,Afternoon,Other,1
120,Delhi,2023-06-10,17:45,Theft,Juhu,21.182097938324716,76.23113387350412,10.0,22,0,0,67735,2023-11-17,02:07,Dadar,Bandra,74,15.354890254462145,749.2530966462729,2.0,4.0,Completed,10.87619921710067,30,9.443796245685668,83,5,Foggy,7,18.21840557115283,3,5,1,0,Evening,Female,0
121,Mumbai,2023-08-27,00:28,Assault,Karol Bagh,29.578045415468345,75.22414649536127,7.0,54,1,1,81359,2024-07-24,18:53,Dadar,Connaught Place,94,4.10079401116392,867.9243138555227,2.0,4.7,Completed,37.92146740604666,10,5.74722637528811,36,29,Cloudy,2,56.22188149048283,4,9,1,5,Evening,Female,0
122,Delhi,2024-10-26,15:52,Theft,Dadar,24.626142940468792,74.81546967522324,10.0,16,0,0,36025,2024-12-13,00:40,Dadar,Andheri,79,7.3029615204018565,1167.3547868359149,1.5,1.0,Completed,14.378331055262606,20,9.308894283441667,23,25,Cloudy,6,39.918695376823464,2,0,0,2,Morning,Other,4
123,Mumbai,2023-11-27,23:03,Fraud,Dadar,27.073124073164706,75.06794726196676,3.0,57,1,1,42996,2023-07-11,04:01,Dadar,Connaught Place,46,6.259341526451995,396.9350230234185,1.2,2.4,Completed,40.50895751754378,30,3.5909252836830956,27,38,Rainy,3,32.8104458999635,1,0,0,1,Morning,Female,1
124,Delhi,2024-11-04,09:51,Burglary,Dadar,23.52151912911664,75.81808875160235,8.0,42,0,1,46020,2024-02-18,12:00,Saket,Connaught Place,5,21.215808256952,1243.4857073598241,2.0,2.5,Completed,24.238336170505143,20,3.514661239117754,60,7,Sunny,4,38.48603648304996,3,4,0,1,Afternoon,Other,2
125,Delhi,2023-05-04,12:53,Theft,Colaba,22.90644940428288,75.9600156274476,,29,1,0,30421,2023-04-11,15:06,Dadar,Colaba,38,10.383465800289386,75.458345751985,1.0,1.1,Cancelled,15.854389723807277,20,7.3717618561123714,41,11,Cloudy,8,55.44012715136124,3,1,1,3,Night,Other,4
126,Mumbai,2023-12-18,23:49,Fraud,Dadar,23.478807283138373,73.7337469148443,,20,1,1,34809,2024-05-21,07:47,Connaught Place,Karol Bagh,89,5.575334484720409,1206.6068387771497,1.0,4.3,Completed,37.8535220039913,0,4.721453061258925,46,15,Cloudy,6,23.840111272010112,0,2,0,8,Evening,Male,0
127,Mumbai,2023-05-10,01:23,Burglary,Juhu,23.501163081642147,72.84446018034691,2.0,28,0,1,67609,2024-07-18,12:41,Juhu,Dadar,14,27.694167134603617,1175.0665243861351,1.5,3.8,Completed,17.01002354617065,10,3.123471224819296,77,35,Rainy,7,18.52061578455008,1,6,1,0,Evening,Female,3
128,Delhi,2023-12-11,12:45,Harassment,Connaught Place,24.98598127536149,72.93980508714311,5.0,27,1,1,27241,2023-06-22,18:13,Bandra,Dwarka,9,28.78286965244249,487.58092727176006,2.0,3.1,Completed,23.804513578627205,0,3.4415754328938455,25,30,Cloudy,3,18.49814795212992,0,2,0,2,Evening,Female,3
129,Mumbai,2023-11-21,16:40,Theft,Dwarka,24.978168569794995,75.83634531541801,,44,1,1,57417,2024-01-25,01:50,Dwarka,Karol Bagh,94,5.880124437475223,1105.472919333592,1.2,2.6,Completed,29.840666867587316,0,8.407455401799133,50,27,Sunny,9,58.50012636333779,4,0,0,0,Night,Female,0
130,Mumbai,2024-09-16,20:28,Theft,Dwarka,24.46869197471159,77.23723971460275,9.0,29,1,1,19068,2023-04-24,01:23,Bandra,Juhu,48,8.446603892676489,360.29074053642614,1.2,4.6,Cancelled,22.601047848819917,20,6.646475155224237,78,20,Rainy,1,23.56227345855669,1,0,0,0,Night,Male,0
131,Mumbai,2024-01-03,13:50,Harassment,Karol Bagh,20.48264363409182,74.45697767007331,3.0,5,0,1,74729,2024-08-26,04:11,Juhu,Saket,23,18.579380148979645,885.5373245981236,1.5,2.1,Completed,16.266005986607187,20,8.018912416183948,23,23,Sunny,1,53.61385025590966,1,4,0,9,Evening,Female,1
132,Delhi,2024-05-02,03:06,Harassment,Karol Bagh,24.456830263505843,73.01712096197677,5.0,52,1,1,36834,2023-09-09,02:43,Karol Bagh,Juhu,25,6.214219785957274,1065.8508236286816,2.0,2.3,Completed,24.213282861380073,0,4.421362830735511,66,24,Foggy,5,12.559922843299521,0,8,0,6,Evening,Female,1
133,Delhi,2023-06-25,04:54,Theft,Bandra,20.860142904627168,76.53961498976312,10.0,49,1,1,79730,2023-01-26,09:16,Lajpat Nagar,Dadar,38,6.4405674013011325,1086.3133794837188,1.2,4.8,Cancelled,15.048552970595539,5,9.418787916190013,62,14,Rainy,4,28.68406561536296,1,2,1,7,Morning,Other,1
134,Delhi,2023-11-09,08:48,Harassment,Connaught Place,20.38749364925342,76.9949368465167,9.0,42,0,1,89235,2023-10-06,05:41,Andheri,Karol Bagh,33,11.424129168646923,1475.2559457824218,1.5,1.3,Completed,35.17044119083455,5,8.961712774399343,79,48,Sunny,5,39.058715080950044,3,4,0,9,Evening,Other,0
135,Delhi,2023-12-15,18:48,Assault,Karol Bagh,29.259102890752846,77.2834946587258,6.0,38,1,1,61544,2023-01-20,13:50,Saket,Karol Bagh,106,28.576769320304145,313.9082096762125,2.0,4.1,Completed,16.002673751158902,0,0.8399975214216211,47,26,Foggy,1,57.993241103852874,2,5,1,2,Morning,Other,2
136,Delhi,2024-09-01,03:46,Burglary,Dwarka,25.654450144624747,75.6409885734824,,53,0,1,78860,2024-07-16,14:41,Lajpat Nagar,Connaught Place,83,28.948381497975518,747.1580118913088,1.2,3.9,Completed,26.883388772963574,20,3.9669420302946823,82,27,Cloudy,6,42.25147037904512,0,6,1,0,Afternoon,Male,0
137,Delhi,2023-02-23,05:23,Burglary,Bandra,26.254390639370428,77.1643713563285,1.0,52,1,0,53911,2023-04-07,07:47,Karol Bagh,Karol Bagh,44,25.57007099511036,1326.151589146782,1.0,4.6,Completed,29.613238879320622,20,1.2022600106268984,36,12,Foggy,4,5.107763648569615,4,3,0,0,Afternoon,Other,1
138,Delhi,2023-09-02,13:42,Burglary,Dadar,23.419730373667,72.09248975069045,1.0,38,1,0,71963,2023-12-23,11:52,Colaba,Connaught Place,84,21.479961702013416,864.193278801501,2.0,1.4,Completed,43.07734287739021,10,2.7591101701058123,69,43,Sunny,1,46.80786312762816,0,6,0,6,Morning,Male,0
139,Delhi,2024-10-18,10:09,Assault,Bandra,28.998789811063507,72.64341481061714,7.0,44,1,1,49029,2024-04-26,06:35,Dwarka,Saket,119,22.178854243989075,1320.7640868649307,1.5,4.9,Completed,12.73904239353155,20,9.294002826113307,36,17,Cloudy,5,40.73931864856581,0,2,0,8,Evening,Other,2
140,Delhi,2023-07-05,07:50,Harassment,Saket,26.01723538537632,72.55545640231259,2.0,53,1,0,96871,2023-04-19,08:42,Juhu,Connaught Place,22,15.148039606447224,679.3852272187407,1.2,1.1,Completed,42.565934625650854,30,9.01124265245666,29,17,Foggy,4,15.183500629309751,4,3,0,4,Evening,Other,0
141,Mumbai,2023-05-12,15:13,Fraud,Lajpat Nagar,27.460868564759462,76.2756281055284,7.0,51,1,0,36832,2024-05-09,04:20,Karol Bagh,Connaught Place,53,16.84432958835537,1203.2595606343666,1.2,2.4,Completed,,30,1.0329164277644907,67,11,Foggy,2,39.12483881595174,4,6,1,0,Afternoon,Male,1
142,Delhi,2023-06-07,08:06,Harassment,Saket,23.054187159304853,72.41749070126147,1.0,2,1,0,11432,2023-03-28,13:07,Connaught Place,Dwarka,65,19.764674480167667,1311.571483569621,1.5,1.3,Cancelled,39.43276926239166,20,0.8398666076517394,41,33,Rainy,5,55.90987057328252,4,2,1,1,Afternoon,Other,0
143,Mumbai,2023-11-04,10:41,Theft,Dwarka,29.56013068901038,74.97818623479785,4.0,45,1,1,10480,2023-06-08,03:53,Saket,Connaught Place,69,22.476025849848494,1277.337086080388,2.0,1.2,Completed,13.16733389621863,0,6.635986585613003,83,49,Cloudy,2,5.248415353613847,2,7,1,3,Night,Male,2
144,Mumbai,2024-09-28,22:04,Burglary,Connaught Place,28.025074191741467,74.83624139181774,10.0,54,1,1,78506,2023-07-26,13:06,Saket,Saket,79,4.711692830295435,1313.4793146079135,2.0,4.9,Completed,44.604583204886175,30,2.7405511143580634,49,13,Rainy,3,58.59199140723794,4,9,0,8,Afternoon,Male,3
145,Mumbai,2024-10-24,14:57,Harassment,Andheri,28.393433093159977,73.86422114134945,4.0,20,1,1,44433,2024-07-20,21:20,Juhu,Juhu,40,8.296836271027543,368.3543100804885,1.0,3.9,Completed,38.26714635110918,20,0.5211103219928361,39,30,Sunny,6,21.291892667978708,4,6,0,6,Evening,Female,2
146,Delhi,2023-04-28,22:31,Fraud,Dwarka,20.894136941683296,77.2224310196526,5.0,43,1,1,62406,2023-05-06,21:48,Dadar,Karol Bagh,100,28.96240935647501,686.5269893921937,1.2,3.0,Completed,12.203288477178587,20,8.41310777102776,33,10,Sunny,1,38.41278215269414,1,4,0,2,Night,Male,3
147,Delhi,2023-03-14,07:48,Theft,Juhu,21.980595286583416,73.02259921127998,10.0,47,0,1,24265,2024-08-08,19:36,Bandra,Karol Bagh,96,11.383983432896208,303.1292130347666,1.5,1.4,Completed,17.49388652012054,30,4.150647203783549,34,37,Sunny,7,20.266573526749298,0,1,1,8,Afternoon,Other,4
148,Delhi,2023-03-24,08:21,Assault,Karol Bagh,22.141892596519348,74.11477670639545,1.0,13,1,1,84144,2023-04-24,22:39,Dwarka,Karol Bagh,74,9.517277902629681,,1.0,3.1,Completed,29.199074759121437,20,4.463374078062927,62,33,Foggy,2,45.19874199620306,4,6,1,2,Morning,Male,2
149,Delhi,2024-07-26,09:44,Assault,Bandra,21.980001455715584,76.64502900013757,7.0,26,1,1,82786,2024-11-05,09:17,Lajpat Nagar,Juhu,11,13.813516739481049,757.3495963842596,1.2,2.3,Completed,28.32502038991298,0,1.5376786330253158,76,23,Cloudy,8,33.37100283911245,4,1,1,1,Evening,Male,2
150,Mumbai,2023-05-06,14:21,Fraud,Bandra,28.409489783147166,72.1825338863597,2.0,35,0,1,10944,2023-03-08,23:09,Saket,Saket,65,10.145781012131337,1442.1272443284192,1.2,2.1,Completed,,5,5.014813547144739,38,36,Sunny,3,19.4608520407643,2,1,1,9,Morning,Male,0
151,Delhi,2023-07-28,14:44,Theft,Colaba,19.350732747294515,76.03770240147821,2.0,46,1,1,44820,2023-01-19,13:50,Dadar,Dadar,68,4.553045391451945,908.2713941366143,1.2,3.5,Completed,26.222733700543472,30,7.874054380690082,72,25,Rainy,9,32.68807176418449,4,3,0,5,Night,Male,0
152,Delhi,2023-08-08,08:36,Burglary,Andheri,19.837099878788518,76.89838635816942,8.0,8,1,1,20542,2023-05-23,22:05,Lajpat Nagar,Dadar,108,7.8229116933176925,1288.0753900467594,1.5,4.2,Completed,35.695750702868395,30,3.3465120365728738,59,21,Foggy,1,24.339975279312345,2,9,1,7,Afternoon,Female,1
153,Delhi,2023-08-12,08:38,Harassment,Dwarka,22.013063576928943,77.593607033029,9.0,28,1,1,68323,2023-02-14,17:17,Dwarka,Karol Bagh,92,19.92447433230533,1408.9167920579641,1.5,2.8,Completed,22.19699613112217,20,8.364783831664049,42,38,Cloudy,4,18.73146823909037,4,8,1,7,Afternoon,Other,0
154,Delhi,2024-04-08,01:48,Theft,Lajpat Nagar,21.198602721143878,77.2577798429489,6.0,41,1,1,83239,2023-04-25,10:20,Bandra,Connaught Place,78,8.249111597476515,175.53427035290338,1.5,3.0,Completed,16.173539287453398,0,6.677121318094879,97,23,Rainy,6,37.60379370975924,3,3,1,8,Night,Male,2
155,Delhi,2023-11-07,04:09,Assault,Connaught Place,21.550455752711333,73.9163047010021,1.0,15,0,1,69998,2023-09-09,06:28,Connaught Place,Lajpat Nagar,34,20.13468150745539,284.99278576034453,1.0,3.6,Completed,11.18228197570032,30,4.443495446907159,41,15,Rainy,7,40.10357278398978,3,7,1,4,Evening,Male,0
156,Mumbai,2024-06-09,16:18,Fraud,Juhu,27.7773750817863,75.51818484793772,1.0,55,1,1,86739,2024-03-07,10:34,Colaba,Colaba,21,4.802265057297161,471.7205812581816,1.2,1.5,Completed,,20,5.294128421532741,91,40,Rainy,8,12.726811488309776,1,5,1,5,Night,Female,4
157,Delhi,2023-05-12,00:14,Fraud,Saket,25.194392532812515,72.4637609589028,7.0,50,1,1,53743,2024-08-22,04:25,Dadar,Bandra,48,3.1725377885893216,944.3267485898093,1.2,4.3,Completed,24.940759141372826,20,1.5618041948809598,50,27,Cloudy,7,56.10371901256682,1,6,1,4,Morning,Female,0
